team_code,team_name_from_pdf,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source_url,source_page,extraction_method
SCO,Scotland,5,DF,HANLEY Grant,Grant Campbell,HANLEY,HANLEY,20/11/1991,Hibernian FC (SCO),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,6,DF,TIERNEY Kieran,Kieran,TIERNEY,TIERNEY,05/06/1997,Celtic FC (SCO),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,7,MF,McGINN John,John,MCGINN,MCGINN,18/10/1994,Aston Villa FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,8,MF,FLETCHER Tyler,Tyler Robert,FLETCHER,FLETCHER,19/03/2007,Manchester United FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,9,FW,DYKES Lyndon,Lyndon John,DYKES,DYKES,07/10/1995,Charlton Athletic FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,10,FW,ADAMS Che,Che Sac Everton Fred,ADAMS,ADAMS,13/07/1996,Torino FC (ITA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,11,MF,CHRISTIE Ryan,Ryan,CHRISTIE,CHRISTIE,22/02/1995,AFC Bournemouth (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,12,GK,KELLY Liam,Liam Patrick,KELLY,KELLY,23/01/1996,Rangers FC (SCO),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,13,DF,HENDRY Jack,Jack William,HENDRY,HENDRY,07/05/1995,Al Ettifaq FC (KSA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,14,FW,STEWART Ross,Ross Cameron,STEWART,STEWART,11/07/1996,Southampton FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,15,DF,SOUTTAR John,John Francis,SOUTTAR,SOUTTAR,25/09/1996,Rangers FC (SCO),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,16,DF,HYAM Dominic,Dominic John,HYAM,HYAM,20/12/1995,Wrexham AFC (WAL),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,17,FW,GANNON-DOAK Ben,Ben Gannon,DOAK,GANNON DOAK,11/11/2005,AFC Bournemouth (ENG),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,18,FW,HIRST George,George David Eric,HIRST,HIRST,15/02/1999,Ipswich Town FC (ENG),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,19,MF,FERGUSON Lewis,Lewis,FERGUSON,FERGUSON,24/08/1999,Bologna FC (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,20,FW,SHANKLAND Lawrence,Lawrence,SHANKLAND,SHANKLAND,10/08/1995,Heart Of Midlothian FC (SCO),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,21,GK,GORDON Craig,Craig Sinclair,GORDON,GORDON,31/12/1982,Heart Of Midlothian FC (SCO),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,22,DF,PATTERSON Nathan,Nathan Kenneth,PATTERSON,PATTERSON,16/10/2001,Everton FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,23,MF,McLEAN Kenny,Kenneth,MCLEAN,MCLEAN,08/01/1992,Norwich City FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,24,DF,RALSTON Anthony,Anthony,RALSTON,RALSTON,16/11/1998,Celtic FC (SCO),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,25,FW,CURTIS Findlay,Findlay Kenneth,CURTIS,CURTIS,09/06/2006,Kilmarnock FC (SCO),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SCO,Scotland,26,DF,McKENNA Scott,Scott Fraser,MCKENNA,MCKENNA,12/11/1996,GNK Dinamo Zagreb (CRO),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,1,GK,DIOUF Yehvann,Yehvann Djibril Victor,DIOUF,Y. DIOUF,16/11/1999,OGC Nice (FRA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,2,DF,SARR Mamadou,Mamadou,SARR,SARR,29/08/2005,Chelsea FC (ENG),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,3,DF,KOULIBALY Kalidou,Kalidou,KOULIBALY,KOULIBALY,20/06/1991,Al Hilal SC (KSA),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,4,DF,SECK Abdoulaye,Abdoulaye,SECK,SECK,04/06/1992,Maccabi Haifa FC (ISR),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,5,MF,GUEYE Idrissa Gana,Idrissa Gana,GUEYE,GANA,26/09/1989,Everton FC (ENG),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,6,MF,CISS Pathe,Ismaila Pathe,CISS,P.I. CISS,16/03/1994,Rayo Vallecano (ESP),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,7,FW,DIAO Assane,Assane,DIAO,DIAO,07/09/2005,Como (ITA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,8,MF,CAMARA Lamine,Lamine,CAMARA,LAMINE,01/01/2004,AS Monaco (FRA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,9,FW,DIENG Bamba,Cheikh Ahmadou Bamba Mbacke,DIENG,B. DIENG,23/03/2000,FC Lorient (FRA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,10,FW,MANE Sadio,Sadio,MANÉ,MANÉ,10/04/1992,Al Nassr FC (KSA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,11,FW,JACKSON Nicolas,Nicolas,JACKSON,JACKSON,20/06/2001,FC Bayern München (GER),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,12,FW,NDIAYE Cherif,Pape Cherif,NDIAYE,CHERIF,23/01/1996,Samsunspor (TUR),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,13,FW,NDIAYE Iliman,Iliman Cheikh Baroy,NDIAYE,NDIAYE,06/03/2000,Everton FC (ENG),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,14,DF,JAKOBS Ismail,Ismail Joshua,JAKOBS,JAKOBS,17/08/1999,Galatasaray SK (TUR),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,15,DF,DIATTA Krepin,Krépin,DIATTA,KRÉPIN,25/02/1999,AS Monaco (FRA),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,16,GK,MENDY Edouard,Edouard Osoque,MENDY,MENDY,01/03/1992,Al Ahli FC (KSA),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,17,MF,SARR Pape Matar,Pape Matar,SARR,P.M. SARR,14/09/2002,Tottenham Hotspur FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,18,FW,SARR Ismaila,Ismaila,SARR,SARR,25/02/1998,Crystal Palace FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,19,DF,NIAKHATE Moussa,Moussa,NIAKHATÉ,NIAKHATE,08/03/1996,Olympique Lyonnais (FRA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,20,FW,MBAYE Ibrahim,Ibrahim,MBAYE,MBAYE,24/01/2008,Paris Saint-Germain (FRA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,21,MF,DIARRA Habib,Mouhamadou Habib Mbacke,DIARRA,H. DIARRA,03/01/2004,Sunderland AFC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,22,MF,NDIAYE Bara Sapoko,Bara Sapoko,NDIAYE,BARA,31/12/2007,FC Bayern München (GER),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,23,GK,DIAW Mory,Mory,DIAW,DIAW,22/06/1993,Le Havre AC (FRA),197,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,24,DF,MENDY Antoine,Antoine Alpha,MENDY,A. MENDY,27/05/2004,OGC Nice (FRA),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,25,DF,DIOUF El Hadji Malick,El Hadji Malick,DIOUF,DIOUF,29/12/2004,West Ham United FC (ENG),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
SEN,Senegal,26,MF,GUEYE Pape,Pape Alassane,GUEYE,GUEYE,24/01/1999,Villarreal CF (ESP),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,1,GK,WILLIAMS Ronwen,Ronwen Hayden,WILLIAMS,WILLIAMS,21/01/1992,Mamelodi Sundowns FC (RSA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,2,DF,MATULUDI Thabang,Tholo Thabang,MATULUDI,MATULUDI,14/01/1999,Polokwane City FC (RSA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,3,DF,NDAMANE Khulumani,Khulumani,NDAMANE,NDAMANE,05/02/2004,Mamelodi Sundowns FC (RSA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,4,MF,MOKOENA Teboho,Teboho,MOKOENA,MOKOENA,24/01/1997,Mamelodi Sundowns FC (RSA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,5,MF,MBATHA Thalente,Thalente Wandile,MBATHA,MBATHA,06/03/2000,Orlando Pirates FC (RSA),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,6,DF,MODIBA Aubrey,Aubrey Maphosa,MODIBA,MODIBA,22/07/1995,Mamelodi Sundowns FC (RSA),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,7,FW,APPOLLIS Oswin,Oswin Reagan,APPOLLIS,APPOLLIS,25/08/2001,Orlando Pirates FC (RSA),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,8,FW,MOREMI Tshepang,Tshepang,MOREMI,MOREMI,02/10/2000,Orlando Pirates FC (RSA),169,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,9,FW,FOSTER Lyle,Lyle Brent,FOSTER,FOSTER,03/09/2000,Burnley FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,10,FW,MOFOKENG Relebohile,Relebohile,MOFOKENG,MOFOKENG,23/10/2004,Orlando Pirates FC (RSA),168,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,11,MF,ZWANE Themba,Themba,ZWANE,ZWANE,03/08/1989,Mamelodi Sundowns FC (RSA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,12,FW,MASEKO Thapelo,Thapelo,MASEKO,MASEKO,11/11/2003,AEL Limassol (CYP),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,13,MF,SITHOLE Sphephelo,Sphephelo S'miso,SITHOLE,SITHOLE,03/03/1999,CD Tondela (POR),197,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,14,DF,MBOKAZI Mbekezeli,Mbekezeli Mfanukile,MBOKAZI,MBOKAZI,19/09/2005,Chicago Fire FC (USA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,15,FW,RAYNERS Iqraam,Iqraam,RAYNERS,RAYNERS,19/12/1995,Mamelodi Sundowns FC (RSA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,16,GK,CHAINE Sipho,Sipho Justin,CHAINE,CHAINE,14/12/1996,Orlando Pirates FC (RSA),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,17,FW,MAKGOPA Evidence,Sekotori Evidence,MAKGOPA,MAKGPA,05/06/2000,Orlando Pirates FC (RSA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,18,DF,KABINI Samukele,Samukele Alucious,KABINI,KABINI,15/03/2004,Molde FK (NOR),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,19,DF,SIBISI Nkosinathi,Nkosinathi Emmanuel,SIBISI,SIBISI,22/09/1995,Orlando Pirates FC (RSA),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,20,DF,MUDAU Khuliso,Khuliso Johnson,MUDAU,MUDAU,26/04/1995,Mamelodi Sundowns FC (RSA),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,21,DF,OKON Ime,Ime Daniel,OKON,OKON,20/02/2004,Hannover 96 (GER),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,22,GK,GOSS Ricardo,Stuart Ricardo,GOSS,GOSS,02/04/1994,Siwelele FC (RSA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,23,MF,ADAMS Jayden,Jayden Oswin,ADAMS,ADAMS,05/05/2001,Mamelodi Sundowns FC (RSA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,24,DF,MAKHANYA Olwethu,Olwethu Mpilwenhle,MAKHANYA,MAKHANYA,30/04/2004,Philadelphia Union (USA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,25,FW,SEBELEBELE Kamogelo,Kamogelo Michael,SEBELEBELE,SEBELEBELE,21/07/2002,Orlando Pirates FC (RSA),166,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
RSA,South Africa,26,DF,CROSS Bradley,Bradley Paul,CROSS,CROSS,30/01/2001,Kaizer Chiefs FC (RSA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,1,GK,RAYA David,David,RAYA MARTÍN,RAYA,15/09/1995,Arsenal FC (ENG),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,2,DF,PUBILL Marc,Marc,PUBILL PAGES,MARC PUBILL,20/06/2003,Atlético De Madrid (ESP),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,3,DF,GRIMALDO Alex,Alejandro,GRIMALDO GARCÍA,GRIMALDO,20/09/1995,Bayer 04 Leverkusen (GER),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,4,DF,GARCIA Eric,Eric,GARCÍA MARTRET,ERIC,09/01/2001,FC Barcelona (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,5,DF,LLORENTE Marcos,Marcos,LLORENTE MORENO,M. LLORENTE,30/01/1995,Atlético De Madrid (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,6,MF,MERINO Mikel,Mikel,MERINO ZAZÓN,MERINO,22/06/1996,Arsenal FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,7,FW,TORRES Ferran,Ferran,TORRES GARCÍA,FERRAN,29/02/2000,FC Barcelona (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,8,MF,RUIZ Fabian,Fabian,RUIZ PEÑA,FABIÁN,03/04/1996,Paris Saint-Germain (FRA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,9,MF,GAVI,Pablo,PAEZ GAVIRA,GAVI,05/08/2004,FC Barcelona (ESP),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,10,FW,OLMO Dani,Daniel,OLMO CARVAJAL,OLMO,07/05/1998,FC Barcelona (ESP),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,11,FW,PINO Yeremy,Yeremy Jesús,PINO SANTOS,YEREMY,20/10/2002,Crystal Palace FC (ENG),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,12,DF,PORRO Pedro,Pedro Antonio,PORRO SAUCEDA,PEDRO PORRO,13/09/1999,Tottenham Hotspur FC (ENG),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,13,GK,GARCIA Joan,Joan,GARCIA PONS,JOAN GARCIA,04/05/2001,FC Barcelona (ESP),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,14,DF,LAPORTE Aymeric,Aymeric,LAPORTE FEVRE,LAPORTE,27/05/1994,Athletic Club (ESP),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,15,MF,BAENA Alex,Alejandro,BAENA RODRÍGUEZ,ALEX B.,20/07/2001,Atlético De Madrid (ESP),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,16,MF,RODRI,Rodrigo,HERNÁNDEZ CASCANTE,RODRIGO,22/06/1996,Manchester City FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,17,FW,WILLIAMS Nico,Nicholas,WILLIAMS ARTHUER,WILLIAMS JR,12/07/2002,Athletic Club (ESP),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,18,MF,ZUBIMENDI Martin,Martin,ZUBIMENDI IBAÑEZ,ZUBIMENDI,02/02/1999,Arsenal FC (ENG),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,19,FW,YAMAL Lamine,Lamine Yamal,NASRAOUI EBANA,LAMINE YAMAL,13/07/2007,FC Barcelona (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,20,MF,PEDRI,Pedro,GONZÁLEZ LÓPEZ,PEDRI,25/11/2002,FC Barcelona (ESP),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,21,FW,OYARZABAL Mikel,Mikel,OYARZABAL UGARTE,OYARZABAL,21/04/1997,Real Sociedad (ESP),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,22,DF,CUBARSI Pau,Pau,CUBARSI I PAREDES,CUBARSÍ,22/01/2007,FC Barcelona (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,23,GK,SIMON Unai,Unai,SIMÓN MENDIBIL,UNAI SIMÓN,11/06/1997,Athletic Club (ESP),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,24,DF,CUCURELLA Marc,Marc,CUCURELLA SASETA,CUCURELLA,22/07/1998,Chelsea FC (ENG),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,25,FW,MUNOZ Victor,Victor,MUÑOZ VILLANUEVA,VICTOR M.V.,13/07/2003,CA Osasuna (ESP),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
ESP,Spain,26,FW,IGLESIAS Borja,Borja,IGLESIAS QUINTÁS,B. IGLESIAS,17/01/1993,RC Celta Vigo (ESP),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,1,GK,WIDELL ZETTERSTROM Jacob,Jacob Mikael,WIDELL ZETTERSTRÖM,ZETTERSTRÖM,11/07/1998,Derby County FC (ENG),197,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,2,DF,LAGERBIELKE Gustaf,Gustaf Johan,LAGERBIELKE,LAGERBIELKE,10/04/2000,SC Braga (POR),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,3,DF,LINDELOF Victor,Victor Jörgen,NILSSON LINDELÖF,LINDELÖF,17/07/1994,Aston Villa FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,4,DF,HIEN Isak,Isak Malcolm Kwaku,HIEN,HIEN,13/01/1999,Atalanta Bergamo (ITA),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,5,DF,GUDMUNDSSON Gabriel,Gabriel Johan,GUDMUNDSSON,GUDMUNDSSON,29/04/1999,Leeds United FC (ENG),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,6,DF,JOHANSSON Herman,Herman Nils,JOHANSSON,H. JOHANSSON,16/10/1997,FC Dallas (USA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,7,MF,BERGVALL Lucas,Lucas Erik Holger,BERGVALL,BERGVALL,02/02/2006,Tottenham Hotspur FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
